date,stage_m,area_m2,depth_m
20160101,1097.47812,387404289.1,37.60957962
20160102,1097.423256,387020242,37.59208181
20160103,1097.377536,386700540.1,37.57722832
20160104,1097.31048,386231104.3,37.55583443
20160105,1097.258664,385880241.6,37.53819831
20160106,1097.206848,385545970.9,37.51891537
20160107,1097.167224,385290209.4,37.50412326
20160108,1097.1276,385034447.8,37.4893115
20160109,1097.100168,384857600.1,37.47929564
20160110,1097.08188,384739431.7,37.4725327
20160111,1097.039208,384464245.3,37.45668376
20160112,1096.993488,384169229.2,37.43953392
20160113,1096.950816,383893638,37.42367724
20160114,1096.899,383559367.4,37.40451621
20160115,1096.85328,383264351.3,37.38760757
20160116,1096.80756,382969335.2,37.37067287
20160117,1096.789272,382851166.9,37.36384304
20160118,1096.749648,382595810,37.34912597
20160119,1096.703928,382300793.9,37.33245461
20160120,1096.652112,381966118.6,37.31317338
20160121,1096.603344,381651677.6,37.29511305
20160122,1096.56372,381395916,37.28066664
20160123,1096.521048,381120729.5,37.26486378
20160124,1096.493616,380943477.1,37.2546804
20160125,1096.450944,380668290.6,37.23883996
20160126,1096.402176,380353444.9,37.22102046
20160127,1096.359504,380078258.4,37.20513106
20160128,1096.310736,379763412.7,37.18725592
20160129,1096.255872,379409312.4,37.16701974
20160130,1096.246728,379350633,37.16366452
20160131,1096.237584,379291548.8,37.16034792
20160201,1096.191864,378996532.7,37.14338426
20160202,1096.16748,378839109.9,37.13472482
20160203,1096.146144,378701516.6,37.12671989
20160204,1096.124808,378563923.4,37.11870913
20160205,1096.100424,378406500.5,37.11002953
20160206,1096.07604,378249077.7,37.1010166
20160207,1096.057752,378130909.4,37.09434345
20160208,1096.024224,377914807,37.08193676
20160209,1095.990696,377698300,37.0695556
20160210,1095.957168,377482197.7,37.05744727
20160211,1095.926688,377285520.3,37.04603323
20160212,1095.896208,377088842.9,37.0349344
20160213,1095.87792,376970674.6,37.02822
20160214,1095.868776,376911590.4,37.02486122
20160215,1095.838296,376714913.1,37.01374031
20160216,1095.81696,376577319.8,37.00597357
20160217,1095.789528,376400472,36.99583329
20160218,1095.759048,376203794.6,36.9846821
20160219,1095.722472,375967458,36.97151395
20160220,1095.716376,375928203.5,36.96914033
20160221,1095.71028,375888948.9,36.96709436
20160222,1095.6798,375692271.5,36.95591294
20160223,1095.658464,375554678.3,36.94810386
20160224,1095.643224,375456339.6,36.94266893
20160225,1095.627984,375358000.9,36.93690254
20160226,1095.612744,375259662.2,36.93146182
20160227,1095.591408,375122069,36.92363477
20160228,1095.597504,375161323.5,36.92568947
20160229,1095.576168,375023730.3,36.91818715
20160301,1095.560928,374925391.6,36.91240768
20160302,1095.551784,374866307.4,36.90901232
20160303,1095.533496,374748139.1,36.90254754
20160304,1095.524352,374689054.9,36.89914902
20160305,1095.49692,374512207.2,36.88923653
20160306,1095.490824,374472952.6,36.88684505
20160307,1095.484728,374433698.1,36.88478251
20160308,1095.463392,374295700.1,36.87696089
20160309,1095.439008,374138682,36.86804067
20160310,1095.411576,373961429.5,36.85813876
20160311,1095.393288,373843665.9,36.85127241
20160312,1095.378048,373745327.2,36.84578712
20160313,1095.365856,373666413.4,36.84135473
20160314,1095.350616,373568074.7,36.83586423
20160315,1095.317088,373351972.4,36.82381706
20160316,1095.286608,373155295,36.81248411
20160317,1095.265272,373017297.1,36.80493962
20160318,1095.240888,372860278.9,36.79595849
20160319,1095.216504,372702856,36.78700973
20160320,1095.201264,372604517.4,36.78149068
20160321,1095.170784,372407840,36.77044385
20160322,1095.134208,372171908,36.75729681
20160323,1095.103728,371975230.6,36.74622434
20160324,1095.0702,371758723.6,36.73411344
20160325,1095.051912,371640555.3,36.72753899
20160326,1095.00924,371365368.8,36.71190756
20160327,1095.000096,371306284.7,36.70877995
20160328,1094.954376,371011268.6,36.6920895
20160329,1094.94828,370972014,36.6899871
20160330,1094.905608,370696827.5,36.67463235
20160331,1094.896464,370637743.4,36.67116035
20160401,1094.85684,370381981.8,36.65685258
20160402,1094.835504,370244388.6,36.64915352
20160403,1094.814168,370106795.4,36.64144872
20160404,1094.783688,369910118,36.63058629
20160405,1094.744064,369654356.4,36.61622229
20160406,1094.716632,369477103.9,36.60641324
20160407,1094.686152,369280426.5,36.5951796
20160408,1094.655672,369083749.2,36.58426819
20160409,1094.640432,368985410.5,36.57864098
20160410,1094.634336,368946155.9,36.57651496
20160411,1094.613,368808562.7,36.56875595
20160412,1094.59776,368710224,36.56345494
20160413,1094.59776,368710224,36.56345494
20160414,1094.594712,368690394.4,36.56241045
20160415,1094.579472,368592055.7,36.5567714
20160416,1094.600808,368730053.6,36.56449932
20160417,1094.603856,368749478.5,36.56558371
20160418,1094.616048,368828392.3,36.57013419
20160419,1094.64348,369005240.1,36.58001803
20160420,1094.670912,369182087.8,36.5898924
20160421,1094.695296,369339510.7,36.59867651
20160422,1094.722728,369516763.2,36.60849293
20160423,1094.741016,369634526.8,36.6151833
20160424,1094.753208,369713440.6,36.61937867
20160425,1094.759304,369752695.1,36.62149573
20160426,1094.753208,369713440.6,36.61937867
20160427,1094.777592,369870458.7,36.62817769
20160428,1094.783688,369910118,36.63058629
20160429,1094.823312,370165474.8,36.64463728
20160430,1094.878176,370519575.1,36.66454593
20160501,1094.920848,370795166.2,36.67987547
20160502,1094.954376,371011268.6,36.6920895
20160503,1094.987904,371227775.6,36.70424929
20160504,1095.018384,371424453,36.71536628
20160505,1095.018384,371424453,36.71536628
20160506,1095.021432,371443877.9,36.71643492
20160507,1095.03972,371562046.2,36.72301638
20160508,1095.067152,371738894,36.73308662
20160509,1095.109824,372014485.2,36.74831514
20160510,1095.182976,372486349,36.77494619
20160511,1095.240888,372860278.9,36.79595849
20160512,1095.332328,373450311.1,36.82931392
20160513,1095.4512,374217191.1,36.87250172
20160514,1095.570072,374984071,36.91584181
20160515,1095.722472,375967458,36.97151395
20160516,1095.81696,376577319.8,37.00597357
20160517,1095.948024,377423113.6,37.05409762
20160518,1096.097376,378386670.9,37.10871446
20160519,1096.252824,379389887.5,37.16599661
20160520,1096.429608,380530697.3,37.23091115
20160521,1096.603344,381651677.6,37.29511305
20160522,1096.801464,382930080.6,37.36838357
20160523,1096.993488,384169229.2,37.43953392
20160524,1097.200752,385506311.7,37.51669585
20160525,1097.404968,386892361.3,37.58601583
20160526,1097.63052,388471041.4,37.65839558
20160527,1097.840832,389942884.3,37.72629226
20160528,1098.029808,391265398.2,37.78729577
20160529,1098.188304,392374642.5,37.83890983
20160530,1098.325464,393334557.7,37.88360697
20160531,1098.459576,394273024.5,37.92733412
20160601,1098.56016,394976773.5,37.96000284
20160602,1098.654648,395638030.4,37.99102395
20160603,1098.764376,396406124.4,38.02725236
20160604,1098.883248,397237754.2,38.06625757
20160605,1099.020408,398197669.4,38.11140961
20160606,1099.181952,399328362,38.16504645
20160607,1099.386168,400757713,38.23268116
20160608,1099.62696,402442825.5,38.31288749
20160609,1099.858608,404063997.6,38.39025804
20160610,1100.093304,405705808.7,38.46930979
20160611,1100.346288,407478333.4,38.55412678
20160612,1100.580984,409117311.7,38.63393767
20160613,1100.806536,410699634,38.71034305
20160614,1101.04428,412362893.4,38.7914115
20160615,1101.278976,414005918.6,38.87164287
20160616,1101.480144,415410179,38.94126246
20160617,1101.675216,416778017.7,39.00819885
20160618,1101.864192,418101340.9,39.07325226
20160619,1102.044024,419359914.4,39.13570236
20160620,1102.199472,420444472.8,39.18994528
20160621,1102.342728,421448094.1,39.23973862
20160622,1102.489032,422471949.7,39.29062525
20160623,1102.617048,423370352.6,39.33515119
20160624,1102.75116,424305177.3,39.3825038
20160625,1102.891368,425288564.3,39.43152661
20160626,1103.013288,426142451.7,39.47437478
20160627,1103.123016,426911355.1,39.51278301
20160628,1103.23884,427720727.1,39.55365549
20160629,1103.324184,428315615.5,39.58396258
20160630,1103.379048,428704114.1,39.60304603
20160701,1103.485728,429562048.4,39.63048164
20160702,1103.571072,430250014.6,39.65254619
20160703,1103.644224,430836809.3,39.67154604
20160704,1103.699088,431281963.9,39.68551102
20160705,1103.750904,431698790.5,39.69890928
20160706,1103.77224,431868758.6,39.7047063
20160707,1103.799672,432091335.9,39.71165863
20160708,1103.814912,432212741.7,39.7156294
20160709,1103.81796,432237022.9,39.71653743
20160710,1103.814912,432212741.7,39.7156294
20160711,1103.793576,432042773.6,39.70984129
20160712,1103.766144,431820196.3,39.70288725
20160713,1103.735664,431573337.8,39.69530129
20160714,1103.702136,431306245.1,39.68613672
20160715,1103.653368,430913699.7,39.67362715
20160716,1103.610696,430569716.6,39.66263753
20160717,1103.57412,430274295.8,39.65317525
20160718,1103.522304,429857469.2,39.63997519
20160719,1103.46744,429416361.5,39.62554324
20160720,1103.412576,428975253.7,39.61165669
20160721,1103.36076,428574614.6,39.59659279
20160722,1103.2998,428145647.4,39.57547663
20160723,1103.25408,427825945.5,39.55920839
20160724,1103.202264,427465774.9,39.5405997
20160725,1103.141304,427036807.8,39.51937247
20160726,1103.08644,426652356.1,39.50005269
20160727,1103.028528,426247670.1,39.47967842
20160728,1102.970616,425842984.1,39.45926544
20160729,1102.9188,425478766.7,39.44115045
20160730,1102.87308,425159064.7,39.42525941
20160731,1102.833456,424883878.3,39.41102169
20160801,1102.7664,424414442.5,39.38747761
20160802,1102.711536,424029990.8,39.36850055
20160803,1102.653624,423625304.8,39.34816567
20160804,1102.595712,423220618.8,39.3277919
20160805,1102.589616,423176103.3,39.32580782
20160806,1102.562184,422985900.9,39.31607973
20160807,1102.549992,422900916.9,39.3117303
20160808,1102.525608,422726901.9,39.30340246
20160809,1102.482936,422431481.1,39.28825736
20160810,1102.4616,422281747.3,39.28086509
20160811,1102.412832,421937764.2,39.26406839
20160812,1102.373208,421662577.7,39.25020176
20160813,1102.327488,421342875.8,39.23431464
20160814,1102.287864,421063642.4,39.22049298
20160815,1102.233,420679190.7,39.20150537
20160816,1102.175088,420274504.7,39.18143455
20160817,1102.11108,419829350.1,39.15893001
20160818,1102.056216,419444898.4,39.1398301
20160819,1102.001352,419060446.7,39.12098949
20160820,1101.946488,418675995,39.10181967
20160821,1101.903816,418376527.4,39.08705849
20160822,1101.845904,417971841.4,39.06706139
20160823,1101.797136,417631905.1,39.05012756
20160824,1101.739224,417223172.3,39.03043753
20160825,1101.678264,416798252,39.00926454
20160826,1101.629496,416458315.7,38.99223581
20160827,1101.605112,416288347.6,38.98385917
20160828,1101.565488,416009114.3,38.97029447
20160829,1101.510624,415624662.6,38.95143807
20160830,1101.458808,415264492,38.93353769
20160831,1101.41004,414920508.9,38.91706082
20160901,1101.376512,414685791.1,38.90547664
20160902,1101.342984,414451073.2,38.89387934
20160903,1101.321648,414301339.4,38.88649986
20160904,1101.28812,414066621.5,38.87517893
20160905,1101.263736,413896653.4,38.86670582
20160906,1101.22716,413641701.2,38.85398308
20160907,1101.19668,413427217.6,38.84370811
20160908,1101.157056,413152031.1,38.82987296
20160909,1101.138768,413022531.6,38.82383024
20160910,1101.102192,412767579.4,38.81135291
20160911,1101.065616,412512627.2,38.79856115
20160912,1101.022944,412213159.6,38.78425665
20160913,1100.98332,411933926.3,38.77072189
20160914,1100.940648,411634458.6,38.75637703
20160915,1100.894928,411314756.7,38.7406184
20160916,1100.852256,411019335.9,38.7258487
20160917,1100.81568,410760336.9,38.71363112
20160918,1100.779104,410505384.7,38.70131707
20160919,1100.742528,410250432.5,38.68868705
20160920,1100.712048,410035948.9,38.67824063
20160921,1100.669376,409736481.3,38.66406277
20160922,1100.623656,409416779.3,38.64846028
20160923,1100.605368,409291326.7,38.64192295
20160924,1100.620608,409396545,38.64735755
20160925,1100.614512,409352029.6,38.6455338
20160926,1100.614512,409352029.6,38.6455338
20160927,1100.620608,409396545,38.64735755
20160928,1100.605368,409291326.7,38.64192295
20160929,1100.623656,409416779.3,38.64846028
20160930,1100.611464,409331795.3,38.64412941
20161001,1100.608416,409311561,38.64302623
20161002,1100.608416,409311561,38.64302623
20161003,1100.605368,409291326.7,38.64192295
20161004,1100.593176,409206342.6,38.63789082
20161005,1100.584032,409141592.9,38.63465968
20161006,1100.574888,409076843.1,38.63172904
20161007,1100.562696,408991859,38.62769268
20161008,1100.550504,408906875,38.62335299
20161009,1100.544408,408862359.5,38.62152444
20161010,1100.535264,408797609.8,38.61858973
20161011,1100.520024,408692391.4,38.61313975
20161012,1100.507832,408607407.3,38.60909573
20161013,1100.483448,408437439.2,38.60070063
20161014,1100.462112,408287705.4,38.59340705
20161015,1100.443824,408158205.9,38.5875195
20161016,1100.422488,408008472.1,38.58021609
20161017,1100.41944,407988237.8,38.57910617
20161018,1100.392008,407798035.3,38.56957491
20161019,1100.35848,407563317.5,38.55849611
20161020,1100.337144,407413583.6,38.55117138
20161021,1100.31276,407243615.5,38.54303038
20161022,1100.294472,407114116,38.53680872
20161023,1100.285328,407049366.2,38.53384792
20161024,1100.273136,406964382.2,38.52977101
20161025,1100.273136,406964382.2,38.52977101
20161026,1100.2518,406814648.4,38.52272812
20161027,1100.239608,406729664.3,38.51834327
20161028,1100.215224,406559696.2,38.51017485
20161029,1100.20608,406494946.4,38.50720577
20161030,1100.178648,406304744,38.49760583
20161031,1100.169504,406239994.2,38.49463288
20161101,1100.154264,406134775.9,38.48942018
20161102,1100.151216,406110494.7,38.48868415
20161103,1100.14512,406070026.1,38.48644469
20161104,1100.135976,406005276.4,38.48346824
20161105,1100.132928,405985042.1,38.48234802
20161106,1100.120736,405900058,38.47824964
20161107,1100.00796,405110920.3,38.4402416
20161108,1099.828128,403850728.1,38.37998858
20161109,1099.6422,402549257.9,38.31807858
20161110,1099.456272,401248192.4,38.25603578
20161111,1099.30692,400202888.5,38.20647444
20161112,1099.282536,400032111,38.19811752
20161113,1099.270344,399947126.9,38.19420615
20161114,1099.255104,399840289.8,38.18898696
20161115,1099.242912,399754901.1,38.18511043
20161116,1099.218528,399584528.3,38.17700504
20161117,1099.203288,399477691.2,38.17208529
20161118,1099.191096,399392302.4,38.16789279
20161119,1099.181952,399328362,38.16504645
20161120,1099.175856,399285870,38.16292955
20161121,1099.160616,399179032.9,38.15769335
20161122,1099.163664,399200481.3,38.15873307
20161123,1099.136232,399008255.4,38.14991238
20161124,1099.142328,399051152.1,38.15168435
20161125,1099.13928,399029703.8,38.15064385
20161126,1099.12404,398923271.4,38.1456715
20161127,1099.102704,398773942.2,38.13861299
20161128,1099.07832,398603164.7,38.13050649
20161129,1099.072224,398560672.7,38.12869154
20161130,1099.050888,398411343.6,38.12162023
20161201,1099.00212,398069788.6,38.10537093
20161202,1098.959448,397771130.3,38.09149815
20161203,1098.919824,397493920.4,38.07834272
20161204,1098.868008,397131321.8,38.06124017
20161205,1098.831432,396875155.5,38.04913294
20161206,1098.785712,396555453.6,38.03408391
20161207,1098.703416,395979585.4,38.00716016
20161208,1098.639408,395531598,37.98596601
20161209,1098.584544,395147551,37.96825742
20161210,1098.517488,394678115.2,37.94622387
20161211,1098.477864,394400905.3,37.93317591
20161212,1098.419952,393995814.6,37.91425946
20161213,1098.352896,393526378.9,37.89241044
20161214,1098.294984,393120883.5,37.87344889
20161215,1098.246216,392779733.2,37.85766803
20161216,1098.188304,392374642.5,37.83890983
20161217,1098.151728,392118476.3,37.82682505
20161218,1098.121248,391905206.7,37.81719492
20161219,1098.063336,391499711.4,37.798392
20161220,1098.014568,391158561.1,37.78248028
20161221,1097.953608,390732022,37.76279809
20161222,1097.910936,390433363.8,37.74903439
20161223,1097.837784,389921436,37.72520406
20161224,1097.801208,389665269.7,37.71360155
20161225,1097.75244,389324119.4,37.69785738
20161226,1097.718912,389089401.6,37.68699477
20161227,1097.651856,388620370.5,37.66519096
20161228,1097.596992,388236323.5,37.64780296
20161229,1097.536032,387809784.4,37.6281424
20161230,1097.472024,387361797,37.60765505
20161231,1097.429352,387063138.8,37.59397048
20170101,1097.383632,386743032.1,37.57915953
20170102,1097.347056,386487270.6,37.56764461
20170103,1097.292192,386103223.6,37.55006352
20170104,1097.228184,385683564.2,37.52695815
20170105,1097.167224,385290209.4,37.50412326
20170106,1097.1276,385034447.8,37.4893115
20170107,1097.100168,384857600.1,37.47929564
20170108,1097.060544,384601838.5,37.46445071
20170109,1096.987392,384129569.9,37.43729825
20170110,1096.923384,383716790.2,37.41360136
20170111,1096.874616,383401944.5,37.39542361
20170112,1096.80756,382969335.2,37.37067287
20170113,1096.752696,382615234.9,37.35045361
20170114,1096.734408,382497471.3,37.34357171
20170115,1096.713072,382359473.4,37.33575803
20170116,1096.6704,382084286.9,37.3200347
20170117,1096.621632,381769441.2,37.30202515
20170118,1096.575912,381474425.1,37.2849579
20170119,1096.53324,381199238.6,37.26916139
20170120,1096.493616,380943477.1,37.2546804
20170121,1096.466184,380766629.3,37.24444796
20170122,1096.450944,380668290.6,37.23883996
20170123,1096.389984,380274935.8,37.21637898
20170124,1096.344264,379979919.7,37.19950273
20170125,1096.292448,379645649.1,37.1805966
20170126,1096.246728,379350633,37.16366452
20170127,1096.188816,378976703.1,37.14239847
20170128,1096.161384,378799855.3,37.1323861
20170129,1096.118712,378524264.2,37.1167326
20170130,1096.063848,378170568.6,37.09632438
20170131,1096.018128,377875552.5,37.07958684
20170201,1095.972408,377580536.4,37.06282315
20170202,1095.941928,377383859,37.05174174
20170203,1095.896208,377088842.9,37.0349344
20170204,1095.856584,376833081.4,37.02046381
20170205,1095.8322,376675658.5,37.01170327
20170206,1095.789528,376400472,36.99583329
20170207,1095.749904,376144710.5,36.98163756
20170208,1095.719424,375948033.1,36.97047135
20170209,1095.682848,375712101.1,36.9569172
20170210,1095.652368,375515423.7,36.94572518
20170211,1095.646272,375475764.5,36.94371433
20170212,1095.627984,375358000.9,36.93690254
20170213,1095.609696,375239832.6,36.93045501
20170214,1095.591408,375122069,36.92363477
20170215,1095.582264,375062984.8,36.92024296
20170216,1095.58836,375102239.3,36.92262718
20170217,1095.591408,375122069,36.92363477
20170218,1095.609696,375239832.6,36.93045501
20170219,1095.621888,375318746.4,36.93485009
20170220,1095.606648,375220407.7,36.92907953
20170221,1095.597504,375161323.5,36.92568947
20170222,1095.567024,374964646.1,36.91479359
20170223,1095.554832,374885732.3,36.91039014
20170224,1095.554832,374885732.3,36.91039014
20170225,1095.530448,374728714.2,36.90149798
20170226,1095.5274,374708884.6,36.90015897
20170227,1095.536544,374767968.7,36.90355715
20170228,1095.551784,374866307.4,36.90901232
20170301,1095.536544,374767968.7,36.90355715
20170302,1095.521304,374669630,36.89809912
20170303,1095.509112,374590716.2,36.89368868
20170304,1095.49692,374512207.2,36.88923653
20170305,1095.469488,374335359.4,36.87898515
20170306,1095.475584,374374613.9,36.88137833
20170307,1095.457296,374256445.6,36.87489633
20170308,1095.448152,374197361.4,36.87148898
20170309,1095.43596,374118852.4,36.86702748
20170310,1095.423768,374040343.3,36.86256412
20170311,1095.42072,374020513.7,36.86155037
20170312,1095.43596,374118852.4,36.86702748
20170313,1095.42072,374020513.7,36.86155037
20170314,1095.411576,373961429.5,36.85813876
20170315,1095.40548,373922175,36.8557405
20170316,1095.414624,373981259.1,36.85915285
20170317,1095.429864,374079597.8,36.86463117
20170318,1095.4512,374217191.1,36.87250172
20170319,1095.487776,374453123,36.88583377
20170320,1095.509112,374590716.2,36.89368868
20170321,1095.530448,374728714.2,36.90149798
20170322,1095.563976,374944816.5,36.91345613
20170323,1095.6036,375200578,36.92807249
20170324,1095.673704,375653017,36.95353595
20170325,1095.722472,375967458,36.97151395
20170326,1095.783432,376360812.8,36.99383245
20170327,1095.838296,376714913.1,37.01374031
20170328,1095.874872,376950845,37.02722285
20170329,1095.929736,377304945.2,37.04739516
20170330,1095.987648,377678875.1,37.06852282
20170331,1096.033368,377973891.2,37.0852777
20170401,1096.094328,378367246,37.10768557
20170402,1096.16748,378839109.9,37.13472482
20170403,1096.246728,379350633,37.16366452
20170404,1096.322928,379842326.5,37.19187004
20170405,1096.408272,380392699.4,37.22334047
20170406,1096.484472,380884392.9,37.25139178
20170407,1096.557624,381356661.5,37.27835863
20170408,1096.612488,381710761.7,37.29838829
20170409,1096.713072,382359473.4,37.33575803
20170410,1096.770984,382733403.2,37.35729178
20170411,1096.825848,383087503.5,37.37749848
20170412,1096.895952,383539537.8,37.40355565
20170413,1096.956912,383932892.5,37.42595515
20170414,1097.014824,384306822.4,37.44763393
20170415,1097.094072,384817940.8,37.47706806
20170416,1097.179416,385368718.5,37.50864571
20170417,1097.255616,385860412,37.53693072
20170418,1097.344008,386465822.2,37.56653788
20170419,1097.4324,387084182.4,37.59479463
20170420,1097.545176,387873724.8,37.63116177
20170421,1097.648808,388598922.1,37.6644131
20170422,1097.749392,389302671.1,37.69676588
20170423,1097.85912,390070765.1,37.73226481
20170424,1097.987136,390966739.9,37.77356956
20170425,1098.084672,391649040.5,37.80508145
20170426,1098.185256,392353194.2,37.83783453
20170427,1098.25536,392843673.6,37.86061184
20170428,1098.325464,393334557.7,37.88360697
20170429,1098.426048,394038306.7,37.91643159
20170430,1098.541872,394848892.7,37.95417826
20170501,1098.624168,395424760.9,37.98125615
20170502,1098.71256,396043525.8,38.01005606
20170503,1098.782664,396534005.2,38.0330305
20170504,1098.84972,397003441,38.05516911
20170505,1098.916776,397472472.1,38.07729419
20170506,1098.980784,397920459.5,38.09828216
20170507,1099.0326,398283058.1,38.1156268
20170508,1099.151472,399115092.5,38.15484386
20170509,1099.252056,399818841.5,38.18825903
20170510,1099.389216,400778756.7,38.23375139
20170511,1099.541616,401845509,38.28450389
20170512,1099.68792,402869364.5,38.33325218
20170513,1099.85556,404042549.3,38.38924311
20170514,1100.0232,405216138.7,38.44548024
20170515,1100.196936,406430196.7,38.50423575
20170516,1100.382864,407733285.6,38.56662428
20170517,1100.614512,409352029.6,38.6455338
20170518,1100.803488,410675352.8,38.70962825
20170519,1101.001608,412063425.8,38.77679726
20170520,1101.202776,413471733.1,38.84579087
20170521,1101.403944,414880040.3,38.91461339
20170522,1101.571584,416053629.7,38.97235076
20170523,1101.73008,417162469.4,39.02695081
20170524,1101.879432,418206559.3,39.07875881
20170525,1102.05012,419400383,39.13780821
20170526,1102.184232,420339254.5,39.18449589
20170527,1102.357968,421553312.5,39.24515989
20170528,1102.540848,422836167.1,39.308707
20170529,1102.732872,424179724.6,39.37583143
20170530,1102.909656,425418063.8,39.43779001
20170531,1103.098632,426737340.1,39.50461542
20170601,1103.257128,427846179.8,39.5605088
20170602,1103.418672,429023816,39.61321063
20170603,1103.580216,430322858.1,39.65471981
20170604,1103.747856,431674509.3,39.69799912
20170605,1103.921592,433070676,39.74347416
20170606,1104.098376,434495170.8,39.78975336
20170607,1104.293448,436065352.4,39.84109035
20170608,1104.497664,437708377.6,39.89556506
20170609,1104.714072,439448527.4,39.95343385
20170610,1104.933528,441217005.2,40.01219115
20170611,1105.171272,443131170,40.07679035
20170612,1105.381584,444822757.5,40.13429873
20170613,1105.619328,446736922.3,40.19950998
20170614,1105.835736,448477072.1,40.25943503
20170615,1106.039952,450124144.1,40.31599881
20170616,1106.228928,451645763.4,40.36888951
20170617,1106.40876,453090492.5,40.41957305
20170618,1106.567256,454365253.4,40.46444134
20170619,1106.69832,455421483.8,40.50168301
20170620,1106.829384,456477714.3,40.53875233
20170621,1106.97264,457631069.4,40.57970718
20170622,1107.112848,458760143.3,40.61991734
20170623,1107.250008,459860889.2,40.65975247
20170624,1107.371928,460844276.2,40.69477313
20170625,1107.496896,461851944.4,40.73070821
20170626,1107.591384,462608707.2,40.75846754
20170627,1107.685872,463369516.9,40.78604619
20170628,1107.774264,464081764.2,40.81169206
20170629,1107.862656,464794011.6,40.83752472
20170630,1107.914472,465210838.2,40.85263764
20170701,1107.969336,465651945.9,40.86877119
20170702,1108.015056,466020210.2,40.88226566
20170703,1108.045536,466267068.6,40.89104365
20170704,1108.08516,466586770.6,40.90267976
20170705,1108.109544,466781019.8,40.90996947
20170706,1108.140024,467027878.3,40.91898263
20170707,1108.140024,467027878.3,40.91898263
20170708,1108.164408,467222127.6,40.92625868
20170709,1108.167456,467246408.7,40.92703577
20170710,1108.173552,467294971.1,40.92911762
20170711,1108.19184,467444704.9,40.93421457
20170712,1108.173552,467294971.1,40.92911762
20170713,1108.1766,467319252.2,40.92989444
20170714,1108.16136,467197846.4,40.9252175
20170715,1108.155264,467149284.1,40.92339885
20170716,1108.152216,467125002.9,40.92262141
20170717,1108.118688,466853863.3,40.91283366
20170718,1108.103448,466732457.5,40.90814761
20170719,1108.072968,466485599.1,40.89938743
20170720,1108.072968,466485599.1,40.89938743
20170721,1108.060776,466388474.4,40.89573882
20170722,1108.005912,465947366.7,40.87939158
20170723,1107.981528,465749070.5,40.8724312
20170724,1107.957144,465554821.3,40.86510966
20170725,1107.951048,465506258.9,40.86327832
20170726,1107.938856,465409134.3,40.8596145
20170727,1107.914472,465210838.2,40.85263764
20170728,1107.899232,465089432.4,40.84818454
20170729,1107.893136,465040870,40.8463496
